ID;iata;icao;airportDescription;location;country
5a10bc2d-5160-4c0b-bbbd-b7bd3ac2316d;KWE;ZUGY;Guiyang Longdongbao Airport;Guiyang;China - Peoples Republic
b4714928-f28e-4b37-8043-f04d7724767b;KWG;UKDR;Lozuvatka Intl Airport;Krivoi Rog;Ukraine
48287fb1-8f97-40c1-956c-23bd00187a25;KWH;OAHN;Khwahan;Khwahan;Afghanistan
be42c731-5153-46fc-a9fe-7756e8418f22;KWI;OKBK;Kuwait Intl;Kuwait;Kuwait
8f5420e7-a7d3-4453-82c8-102c554844f7;KWJ;RKJJ;Kwangju Aero;Kwangju;South Korea
00d219c1-a135-43bb-9909-1fa48922dd6e;KWL;ZGKL;Guilin Liangjiang Intl Airport;Guilin;China - Peoples Republic
9c25bbfc-909a-4424-9876-8d76465a72ed;KWM;YKOW;Kowanyama Airport;Kowanyama;Australia
8896c95f-c2af-4555-b1a5-0af0948ad3d4;KWZ;FZQM;Kolwezi;Kolwezi;Congo, Democratic Republic of the
b57780dd-7a96-4b99-bb68-658f1ba56ecb;KXE;FAKD;Klerksdorp;Klerksdorp;South Africa
56ed0aff-9ac4-4e71-aff9-65b70150b2c0;KYA;LTAN;Konya Airport;Konya;Turkey
8b9e169f-f352-4ba3-9356-b1723a26b622;KYE;OLKA;Rene Mouawad AB;Kleyate;Lebanon
578e3cb1-7c6d-4a35-80c8-d2996ff2178e;KYP;VYKP;Kyaukpyu;Kyaukpyu;Myanmar (Burma)
ad650196-6360-4680-8722-7e669ece1f31;KYS;GAKY;Kayes;Kayes;Mali
4ac56379-c799-442e-93ee-9bfb83df5065;KYZ;UNKY;Kyzyl Airport;Kyzyl;Russia
1c4a7199-e504-4c2c-8d45-0231f15137d3;KZI;LGKZ;Kozani National Airport (Filippos);Kozani;Greece
cc24b698-1a63-444f-a7e2-5c6cf4d60a35;KZN;UWKD;Kazan Airport;Kazan;Russia
75a9fa3a-de09-4041-ab26-5f272138d341;KZS;LGKJ;Kastelorizo Island Public Airport;Kastelorizo;Greece
eef5dc87-3f87-4304-bb50-390b2abe2b45;LAD;FNLU;Luanda - 4th Of February;Luanda;Angola
17c82a4c-d3f7-46d9-a351-ccfd16123e42;LAE;AYLA;Nadzab;Lae;Papua New Guinea
bf4f4249-34e2-4426-936a-f12dbe2b0074;LAF;KLAF;Purdue University Airport;Lafayette, Indiana;USA
031832da-04b0-407e-ba23-b71d4fb2f7b0;LAI;LFRO;Lannion - Cote de Granit Airport;Lannion;France
7f00900f-b512-4a2b-9080-01776ed8daad;LAK;CYKD;Aklavik;Aklavik, Northwest Territories;Canada
e652be30-6f40-48e7-b74f-d61849336518;LAN;KLAN;Capital City Airport;Lansing, Michigan;USA
d53dc95f-bff7-4ab6-ac3a-6dfed843f58b;LAO;RPLI;Laoag Intl Airport;Laoag;Philippines
c56f14aa-8f1e-4e24-b11a-17097d0ceac3;LAP;MMLP;Manuel Marquez de Leon Intl Airport;La Paz;Mexico
248f1197-0287-4a55-9c25-848f987ee4ff;LAS;KLAS;McCarran Intl Airport;Las Vegas, Nevada;USA
79592636-1d16-43cc-b0ac-c333967be65a;LAU;HKLU;Lamu/Manda;Lamu/Manda;Kenya
6152dcee-f057-49f4-8e87-60c09f8d1490;LAW;KLAW;Lawton-Fort Sill Regional Airport;Lawton , Oklahoma;USA
591128bb-f3ab-4e87-9827-0ab0e3f1cd86;LAX;KLAX;Los Angeles Intl Airport;Los Angeles, California;USA
5574f727-343b-46f6-89e1-92be1388d9f8;LAY;FALY;Ladysmith;Ladysmith;South Africa
6ef0c486-7fdc-4b7b-8495-e14b3eab16cd;LBA;EGNM;Leeds Bradford Intl Airport;West Yorkshire;United Kingdom
f3684683-ff8d-4c2c-a314-10b623890ef3;LBB;KLBB;Lubbock Preston Smith Intl Airport;Lubbock, Texas;USA
319b998f-ac85-4ab5-bfd2-c39ec40dbf86;LBC;EDHL;Lubeck-Blankensee;Lubeck;Germany
ba38c406-37b8-42fc-a1b4-46b6d4c9f8d7;LBD;UTDL;Khudzhand;Khudzhand;Tajikistan
99cdd940-61dd-4e11-9dab-0df6653e89f3;LBE;KLBE;Arnold Palmer Regional Airport;Latrobe, Pennsylvania;USA
aa5667e7-c88e-486c-b0a2-e45b55e47a7d;LBG;LFPB;Paris - Le Bourget Airport;Paris;France
bf406fe9-a744-4b17-900b-85f0e6c3a61f;LBI;LFCI;Albi - Le Sequestre Airport;Albi;France
1ab586a7-8bd9-453c-8348-97291e6d19c7;LBO;FZVI;Lusambo;Lusambo;Congo, Democratic Republic of the
5c01b84d-fb05-4efe-97e4-e34b5c24a1de;LBQ;FOGR;Lambarene;Lambarene;Gabon
1144528b-3712-4fe6-b467-ad12cbe2e9b7;LBS;NFNL;Labasa;Labasa;Fiji
b10dc7b4-4dd8-4d9e-9c53-3bf44db569ff;LBU;WBKL;Labuan I;Labuan I;Malaysia
6535fd75-d2b2-4926-89b7-37a6a6375ad1;LBV;FOOL;Leon M'ba;Libreville;Gabon
6df51cc6-1731-4f7d-8269-f07f00bdcb18;LBX;RPLU;Lubang Airport;Lubang;Philippines
c6e3fb65-28d9-47ab-ac90-b2cbcd5e1f68;LBY;LFRE;Labaule-Escoublac Airport;Labaule-Escoublac;France
3b5fe034-a3aa-4844-b12f-426bb2dc3454;LCA;LCLK;Larnaca Intl Airport;Larnaca;Cyprus
7701541a-68e0-437f-a553-80c7347711ef;LCC;LIBN;Lecce Airport;Lecce;Italy
9a5222a1-8c17-4a57-ac77-006f8363e29c;LCD;FALO;Louis Trichardt;Louis Trichardt;South Africa
1d6b2ce8-2b71-4152-aee0-655e4cc6dff7;LCE;MHLC;Goloson Intl;La Ceiba;Honduras
4d88b49d-a47e-48a5-b764-bcd244b08e76;LCG;LECO;A Coruna Airport;A Coruna;Spain
1e5378cc-2264-4760-8934-7ca255db34c4;LCH;KLCH;Lake Charles Regional Airport;Lake Charles, Louisiana;USA
33201a0f-4b35-4502-a705-4ce161ef8994;LCJ;EPLL;Lodz Wladyslaw Reymont Airport;Lodz;Poland
12f9b9e5-d789-4395-a2bf-02b1c42e5ed4;LCL;MULM;La Coloma Airport;Pinar del Rio;Cuba
d6c57431-647d-4844-8eaa-c08702194d6d;LCO;FCBL;Lague;Lague;Congo, Republic of
80432d53-1824-491d-a2f4-62f6350ff042;LCV;LIQL;Tassignano Airport;Lucca;Italy
cdac9469-6a49-400d-87b1-473e0964da50;LCY;EGLC;London City Airport;London;United Kingdom
f12ebf91-b5f2-4a36-b971-1282611538ec;LDA;VEMH;Malda Airport;Malda - English Bazar (West Bengal);India
f3b80035-ba7e-4571-85a4-7a5d7388a467;LDB;SBLO;Londrina Airport;Londrina;Brazil
287cc45e-145b-461e-a9ee-703217316d47;LDE;LFBT;Tarbes-Lourdes-Pyrenees Airport;Tarbes;France
cbda9a01-4e4a-44c4-a011-9c318536ad03;LDH;YLHI;Lord Howe Island Airport;Lord Howe Island;Australia
266de272-0d15-402a-b46f-277f40afaaaa;LDI;HTLI;Lindi;Lindi;Tanzania
863d1512-2db0-4d59-95dc-902d7114db60;LDK;ESGL;Lidkoping;Lidkoping;Sweden
f386b585-931b-442f-9b17-7a9d7b977dbe;LDN;VNLD;Lamidada;Lamidada;Nepal
9ce1d0fa-6138-4893-9e04-1b050b168936;LDU;WBKD;Lahad Datu;Lahad Datu;Malaysia
94fc2153-7495-491a-9721-c3a956523752;LDY;EGAE;City of Derry Airport;Derry;United Kingdom
dae0ab8d-c2e7-4368-983d-032e53549431;LEA;YPLM;Learmonth Airport;Exmouth;Australia
b752a966-ccc0-49ab-a71c-dbf078fe9823;LED;ULLI;Pulkovo Airport;Saint Petersburg;Russia
63d27a59-d764-4a18-b881-17ea11ccc44a;LEH;LFOH;Le Havre - Octeville Airport;Le Havre;France
83c8b76f-e9d0-426d-aa8f-37e0e43a2a54;LEI;LEAM;Almeria Intl Airport;Almeria;Spain
9ae5933c-fa7f-4b44-b553-cc90792d6ef3;LEJ;EDDP;Leipzig-Halle;Leipzig;Germany
90622b87-ef98-4cee-a2d2-3d8e09bd4147;LEK;GULB;Tata;Labe;Guinea
1a4123d6-efd0-4de3-b695-58bcad7a1ca8;LEN;LELN;Leon Airport (Mil./Civil);Leon;Spain
bb59702d-6b25-47aa-bfa3-b15130558ab4;LEQ;EGHC;Land's End Airport;St Just in Penwith;United Kingdom
e83e5ad4-0885-4ccd-81c4-2b7a3bce9270;LER;YLST;Leinster Airport;Leinster;Australia
7724732d-4d8f-40f5-addd-d65cff46586b;LET;SKLT;Alfredo Vasquez Cobo;Leticia;Colombia
1148a27b-ac21-4301-9a02-f9a5359d1f1b;LEX;KLEX;Blue Grass Airport;Lexington, Kentucky;USA
57c37f8f-c29d-475b-8a6a-526072d98687;LEY;EHLE;Lelystad Airport;Lelystad;Netherlands
42ebf5e1-d8c1-4c72-a7e6-826f9668ac4f;LEZ;MHLE;La Esperanza;La Esperanza;Honduras
2b19ce26-f89f-4f2d-8e50-e61094bdd371;LFR;SVLF;La Fria;La Fria;Venezuela
7b19a503-ccf4-4f18-9059-cdf4975ad2cd;LFT;KLFT;Lafayette Regional Airport;Lafayette, Louisiana;USA
27546d2a-01cf-4798-9c90-5ebf51b10305;LFW;DXXX;Tokoin;Lome;Togo
5206e434-6294-453f-895d-cb3adc18b5f5;LGA;KLGA;LaGuardia Airport;New York, New York;USA
91152ee4-0f6e-4526-a800-a1b1250ec9d5;LGB;KLGB;Long Beach Municipal Airport (Daugherty Field);Long Beach, California;USA
0f68e2a9-afb8-4abd-afb5-a4dfe38fc066;LGG;EBLG;Liege Airport;Liege;Belgium
aeca1f75-f4a8-4339-ae9d-e7a0c87b7a31;LGH;YLEC;Leigh Creek Airport;Leigh Creek;Australia
de87bfc1-094c-463d-84b9-9383440cb2af;LGI;MYLD;Deadman's Cay Airport;Deadman's Cay;Bahamas
04f497e7-75d9-4f98-81f1-ce4a8c3bbf90;LGK;WMKL;Langkawi Intl;Langkawi I.;Malaysia
1d367a18-8d58-41ca-ae4f-b30d55dec864;LGP;RPLP;Legazpi Airport;Legazpi;Philippines
4f432a84-4189-4cce-9feb-3bcbae5ee9b4;LGQ;SELA;Lago Agrio;Nueva Loja;Ecuador
4a3620de-0b3b-491d-8b80-58888ef51450;LGR;SCHR;Cochrane;Cochrane;Chile
2096a5f3-2b82-4813-83da-3aa2a9b71652;LGS;SAMM;Comodoro Ricardo Salomon Airport;Malarg;Argentina
597150da-7b5a-4cff-a652-5424f815e20c;LGW;EGKK;London Gatwick Airport;London;United Kingdom
c427f4a8-d674-4c9d-bb93-73cb799c51a4;LHA;EDTL;Lahr (Black Forest Airport);Lahr;Germany
1c6b379b-0faf-4670-8e18-564c642fbbf4;LHD;PALH;Lake Hood Seaplane Base;Anchorage, Alaska;USA
35fe06e3-85c1-4abe-b123-09c917d793d6;LHE;OPLA;Allama Iqbal Intl Airport;Lahore;Pakistan
7e16f623-cee2-4bf2-91e7-d3ae0984b180;LHG;YLRD;Lightning Ridge Airport;Lightning Ridge;Australia
f7c4450b-2537-49a4-805e-d52f04d5b05d;LHR;EGLL;London Heathrow Airport;London;United Kingdom
401a8dae-769a-437a-8f5b-d9957cbbabdb;LHW;ZLAN;Lanzhou Airport;Lanzhou;China - Peoples Republic
9ba8be42-1297-4a3b-8672-9300004720f6;LIE;FZFA;Libenge;Libenge;Congo, Democratic Republic of the
ec635ffd-2d51-4142-94e3-914b5c38585e;LIF;NWWL;Ouanaham;Lifou;New Caledonia (France)
f8d0d080-e189-4fd2-9ecc-47d856ad628a;LIG;LFBL;Limoges Airport;Limoges;France
9257e9ff-7847-41ec-9b68-42f9563b3ce2;LIH;PHLI;Lihue Airport;Lihue, Hawaii;USA
5cc714ea-6f2a-47e7-8b4e-090f2dc08cf9;LIL;LFQQ;Lille-Lesquin Airport;Lille;France
5bc8b099-f01c-4044-9a31-86c89c4f2805;LIM;SPIM;Jorge Chavez Intl;Lima-Callao;Peru
0df0eea8-e6b7-48d2-a4f0-5085e21aebbb;LIN;LIML;Linate Airport;Milan;Italy
9a389e71-d1e3-4c3d-958f-15f7db64cc6b;LIO;MRLM;Limon Intl Airport;Limon;Costa Rica
05412f92-fd27-4042-b6a9-02eedddd8d08;LIQ;FZGA;Lisala;Lisala;Congo, Democratic Republic of the
19f38855-15cd-4c92-8351-7f8192f484cd;LIR;MRLB;Daniel Oduber Intl Airport;Liberia;Costa Rica
8d4c53a5-ffa3-47fa-b86e-5c92f5aa6381;LIS;LPPT;Portela Airport (Lisbon Airport);Portela, Loures;Portugal
47082b5e-3d58-40cf-8cd4-2c3456c30ac8;LIT;KLIT;Little Rock National Airport (Adams Field);Little Rock, Arkansas;USA
bc31058a-09f5-4d9a-9a01-2ac4951f091e;LIW;VYLK;Loikaw;Loikaw;Myanmar (Burma)
77958a9d-446c-4427-8b03-414bb2ffe628;LIX;FWLK;Likoma;Likoma;Malawi
3695f270-bbeb-4c77-bad8-49b45ed8be84;LJA;FZVA;Lodja;Lodja;Congo, Democratic Republic of the
23b47ee9-684c-48a8-aea0-7fab66cbe6f9;LJG;ZPLJ;Lijiang Airport;Lijiang;China - Peoples Republic
a7bf9bae-92f6-4884-9c15-4085670a86ef;LJU;LJLJ;Aerodrom Ljubljana;Ljubljana;Slovenia
6b593a05-e73c-455a-a656-cc3c578b7ecb;LKL;ENNA;Lakselv Airport;Lakselv;Norway
caea06b1-73ea-41f3-a2fe-5fdeeb778e18;LKN;ENLK;Leknes Airport;Leknes;Norway
1b3b93e2-49c0-4e3c-b735-f3bc7668067f;LKO;VILK;Chaudhary Charan Singh International Airport;Lucknow (Uttar Pradesh);India
97c09197-daf5-4942-9f98-88c3945fca3d;LKY;HTLM;Lake Manyara;Lake Manyara;Tanzania
ac172076-4520-4dda-8b84-2ea482f0eef3;LLA;ESPA;Kallax;Lulea;Sweden
8aefd341-06a4-4818-a977-56daf94d0aa3;LLE;FAMN;Malelane;Malelane;South Africa
f5aa4320-f632-4437-981b-325997ce76a7;LLI;HALL;Lalibella;Lalibella;Ethiopia
8efc0735-5039-4666-92f4-36907e8d9208;LLW;FWLI;Lilongwe Intl;Lilongwe;Malawi
41f3dca4-851a-4af0-beb9-c4b141677952;LLY;RPMX;Liloy Airport;Liloy;Philippines
62c4392a-4357-4d7a-af0d-bfccc264ee00;LMB;FWSM;Salima;Salima;Malawi
0405fe8b-147e-4a0e-9a00-6e5a90346ed1;LME;LFRM;Le Mans-Arnage Airport;Le Mans;France
0b492d4a-c2e3-424e-aef9-a6dddefea056;LMM;MMLM;Federal del Valle del Fuerte Intl Airport;Los Mochis;Mexico
2a490069-0006-471f-8f2d-13f1c36ae03e;LMP;LICD;Lampedusa Airport;Lampedusa;Italy
85fec6ab-62a1-4d28-b814-5b7afbd08e4e;LMQ;HLMB;Marsa Brega;Marsa Brega;Libya
c37eae83-4a81-47c9-b107-9d57574dc2eb;LMR;FALC;Finsch Mine;Lime Acres;South Africa
207baa38-3b80-4f97-a27c-9c5c1e2479d1;LMT;KLMT;Klamath Falls Airport (Kingsley Field);Klamath Falls, Oregon;USA
8110e39e-2182-4343-b1af-f78c8ff1d67a;LNK;KLNK;Lincoln Airport;Lincoln, Nebraska;USA
62e6c5ab-dfcc-46aa-babe-185da6b53b83;LNO;YLEO;Leonora Airport;Leonora;Australia
043a00e1-b7fe-4880-a41d-5682ae184e30;LNS;KLNS;Lancaster Airport;Lancaster, Pennsylvania;USA
dfc12d05-4e1f-4d98-9c35-f0452826392e;LNY;PHNY;Lanai Airport;Lanai City, Hawaii;USA
9a31fa9a-d707-4cea-9a7e-d59a3124664f;LNZ;LOWL;Linz;Hoersching;Austria
c3196773-9a39-43b8-ad90-93281178779b;LOB;SCAN;San Rafael;Los Andes;Chile
adcad521-085d-4e5d-a642-92f5f72d3907;LOE;VTUL;Loei Airport;Loei;Thailand
fcb8d94c-73ab-4df2-9ef3-ffa8d97dbb34;LOK;HKLO;Lodwar;Lodwar;Kenya
8e96e9e0-3f5a-43bb-a271-eb926146204a;LOS;DNMM;Murtala Muhammed;Lagos;Nigeria
add1d201-a441-4dda-a95b-a9d24dda43b8;LOV;MMMV;Venustiano Carranza Intl Airport;Monclova;Mexico
01267081-d5a0-4070-975b-54799a6babe8;LOY;HKLY;Loyangalani;Loyangalani;Kenya
1a52fa8a-1b96-4651-94d8-3fc6a01f464c;LPA;GCLP;Gran Canaria Intl Airport;Las Palmas, Gran Canaria;Spain
5030776f-85a5-48a8-b608-7bd64412b262;LPB;SLLP;El Alto Intl;La Paz;Bolivia
ec7414f3-67e8-4658-b327-805cd4c22c67;LPD;SKLP;La Pedrera;La Pedrera;Colombia
01d9cc5b-2215-4b32-88d0-00c3c58fc78a;LPI;ESSL;Saab;Linkoping;Sweden
87ca7fe9-2caa-43a6-9123-6d4cc85eb0fc;LPL;EGGP;Liverpool John Lennon Airport;Liverpool;United Kingdom
dece5708-574e-431c-a3e1-3c5f92491219;LPP;EFLP;Lappeenranta Airport;Lappeenranta;Finland
7fb9dfa3-0c89-4f28-8123-98558fb915b1;LPQ;VLLB;Luang Prabang;Luang Prabang;Laos
c537640f-d5a8-48cd-a9ac-eb6d4101c183;LPT;VTCL;Lampang Airport;Lampang;Thailand
fc440191-50f9-4135-8a37-8c4db4789885;LPX;EVLA;Liepaja Intl Airport;Liepaja;Latvia
501da275-e4b2-4c82-867c-f2adcc66a80e;LPY;LFHP;Le Puy-en-Velay - Loudes Airport;Le Puy;France
84f9a6d4-7c96-4e89-929e-7a3a12f524a7;LQM;SKLG;Caucaya;Puerto Leguizamo;Colombia
32bb748f-f956-44fc-a0b7-0e354b85fc3c;LRB;FXLR;Leribe;Leribe;Lesotho
dbf52e31-0244-4924-9eaa-193d41970568;LRD;KLRD;Laredo Intl Airport;Laredo, Texas;USA
80c34a74-b466-4126-80c2-c76f38fab9b4;LRE;YLRE;Longreach Airport;Longreach;Australia
6910b2e9-af62-446c-a2aa-9efe86e4ff3b;LRH;LFBH;La Rochelle - Ile de Re Airport;La Rochelle;France
376553ee-ffb3-466f-8681-41ccbe6232ef;LRL;DXNG;Niamtougou;Niamtougou;Togo
1dfbfc95-ca54-42d4-bc10-351280104d8c;LRM;MDLR;La Romana Intl Airport;La Romana;Dominican Republic
89a58531-1ba3-4b94-9f59-7279b0c6d570;LRT;LFRH;Lorient-Bretagne Sud Airport;Lorient;France
c30c89cb-a5d3-4fa4-b36b-1f6dae1fc53b;LSC;SCSE;La Florida;La Serena;Chile
20a5531b-46fd-43d1-b576-55ab4fd1ace2;LSE;KLSE;La Crosse Municipal Airport;La Crosse, Wisconsin;USA
6805ad07-1913-418c-846c-e69c81042223;LSH;VYLS;Lashio;Lashio;Myanmar (Burma)
adc02cb1-defa-4a65-84df-a56a030fb2dc;LSI;EGPB;Sumburgh Airport;Shetland Islands;United Kingdom
2cbcceeb-8a94-470d-8b1b-97a4dddde6db;LSL;MRLC;Los Chiles Airport;Los Chiles;Costa Rica
fd80d70c-a669-4e75-a1bc-3eda29601431;LSQ;SCGE;Maria Dolores;Los Angeles;Chile
52d0e167-f7c2-4207-852e-b242ab5d9efb;LSS;TFFS;Les Saintes Airport;Terre-de-Haut, Les Saintes;Guadeloupe - French Antilles
36cc52ab-a605-47ad-861b-a47508445f5c;LST;YMLT;Launceston Airport;Launceston;Australia
c186209a-5e76-4919-9eac-a69dcf0e6e4c;LSY;YLIS;Lismore Airport;Lismore;Australia
b3b5186a-0967-453f-b3bf-df1d6162bfcb;LTA;FATZ;Tzaneen;Tzaneen;South Africa
39e3d324-2945-403f-a5e6-86c3467adcd6;LTB;YLTV;Latrobe Valley Airport;Morwell;Australia
12f2f7f4-45d4-4d2a-a7fd-8e9cc174147a;LTC;FTTH;Lai;Lai;Chad
f82c43d8-1f53-4c25-8cfb-fd75ac8b9ec6;LTI;ZMAT;Altai;Altai;Mongolia
99447674-4db1-45c1-80c9-d7ef02cbfe7d;LTK;OSLK;Bassel Al-Assad Intl;Latakia;Syria
eb28cb65-3b3a-4b31-8fdf-efcff9a61b52;LTL;FOOR;Lastourville;Lastourville;Gabon
20f9763e-c171-4f3e-aabb-a6bd9c35c264;LTM;SYLT;Lethem;Lethem;Guyana
4a24464d-86b2-4a0a-ab74-c752f5a3cdb5;LTN;EGGW;London Luton Airport;London;United Kingdom
3208bccc-ec2e-4e35-abd2-b86db3e18d2d;LTO;MMLT;Loreto Intl Airport;Loreto;Mexico
5a245266-7edb-48e3-9db7-d4157a89354d;LTQ;LFAT;Le Touquet - Cote d'Opale Airport;Le Touquet;France
8231fc51-45f6-4ec3-a453-a4e813381874;LUA;VNLK;Lukla;Lukla;Nepal
a565bdaa-5bef-4129-998c-371c48b57e8a;LUB;SYLP;Lumid Pau;Lumid Pau;Guyana
dd9d33c2-e6d0-4852-a603-e25a11c9dec5;LUD;FYLZ;Luderitz;Luderitz;Namibia
1f70a957-8938-4aef-9671-965115a82899;LUG;LSZA;Lugano Airport;Lugano;Switzerland
1df0c6a1-9b55-4b61-8b40-25a7b00f62bd;LUH;VILD;Sahnewal Airport;Ludhiana (Punjab);India
9bac5fd9-ea0b-429a-8e90-d670ccccb36f;LUN;FLLS;Lusaka Intl;Lusaka;Zambia
36eebe2b-8b8c-4ea3-8a21-4d466156a768;LUO;FNUE;Luena;Luena;Angola
42db7444-1af7-4458-9c4d-9c490b700735;LUQ;SAOU;San Luis Airport;San Luis;Argentina
eada982c-83e6-408b-8e1a-876166221f99;LUS;FZCE;Lusanga;Lusanga;Congo, Democratic Republic of the
53624369-f5c5-460d-b3b2-30c1bab79a67;LUX;ELLX;Luxembourg Intl Airport (Findel);Luxembourg;Luxembourg
e3eb2e32-f454-4bcd-9639-293c90812dbc;LVA;LFOV;Laval - Entrammes Airport;Laval;France
b3602704-9e3f-4bfa-994e-f881189ec620;LVI;FLLI;Livingstone;Livingstone;Zambia
27d89a59-095d-44b1-81c6-12a98ec44977;LVP;OIBV;Lavan Airport;Lavan Island;Iran
32113cf9-8948-423d-bffb-980da2d5d980;LWK;EGET;Tingwall Airport;Lerwick;United Kingdom
829108b4-fb27-41f2-8382-48ef9cd217dd;LWO;UKLL;Lviv Airport;Lviv;Ukraine
c1d4e1de-ae8a-40fd-9549-06e0e6a92155;LWS;KLWS;Lewiston-Nez Perce County Airport;Lewiston, Idaho;USA
50ccaf4d-b3b0-4a7e-ae40-f6b1299510e7;LWY;WBGW;Lawas;Lawas;Malaysia
f83eec1b-261e-4a15-b464-8bff68379781;LXA;ZULS;Lhasa Gonggar Airport;Lhasa;China - Peoples Republic
f120be9a-23eb-4506-85ad-555b7a5323b3;LXG;VLLN;Luang Namtha;Luang Namtha;Laos
a08207ec-becf-4112-adc4-ac6bbb1eea8e;LXR;HELX;Luxor Intl Airport;Luxor;Egypt
78cb7c12-673c-4af8-8b8a-db565fa6d25b;LXS;LGLM;Lemnos Intl Airport;Lemnos (Limnos);Greece
9a246c3e-e5c6-4959-bfb6-98f9fdcbb969;LXU;FLLK;Lukulu;Lukulu;Zambia
c34c68c1-ba7f-42a7-aa37-f66668ee7df2;LYA;ZHLY;Luoyang Airport;Luoyang;China - Peoples Republic
eeb246fe-55fb-4277-a84a-26e3ee9de34e;LYC;ESNL;Lycksele;Lycksele;Sweden
84b22908-e34c-4d23-9884-a0b70df802f8;LYG;ZSLG;Lianyungang Airport;Lianyungang;China - Peoples Republic
aee77893-e4a4-4cef-b317-cc3a4540d8f3;LYH;KLYH;Lynchburg Regional Airport (Preston Glenn Field);Lynchburg, Virginia;USA
16795175-120a-4c61-8760-66a3f2da0cfe;LYN;LFLY;Lyon - Bron Airport;Lyon;France
07a838e9-dae7-44f1-9559-a1ef9725c7a3;LYP;OPFA;Faisalabad Intl Airport;Faisalabad;Pakistan
3f585f93-5329-4bb3-952e-d55f82d81014;LYR;ENSB;Svalbard Airport;Longyearbyen;Norway
8038bd6a-4b5c-44fe-8e6e-a7cdca7c9594;LYS;LFLL;Lyon Saint Exupery Airport;Lyon;France
f8d63b78-e4b2-48b4-8f97-87a2aee7917b;LYX;EGMD;London Ashford Airport;Lydd;United Kingdom
39851ff2-048e-424b-b171-4964ff05fc4a;LZA;FZUG;Luiza;Luiza;Congo, Democratic Republic of the
e6b7a492-dfe0-4fb9-8b0a-0df4d45a131e;LZC;MMLC;Lazaro Cardenas Airport;Lazaro Cardenas;Mexico
11d76454-3632-4dc4-9bb9-42e7b70496cf;LZH;ZGZH;Liuzhou Airport;Liuzhou;China - Peoples Republic
5c8906c0-ed90-4dfa-9e16-9aeee4381794;LZI;FZAL;Luozi;Luozi;Congo, Democratic Republic of the
822ecd44-efae-4f6e-b3e6-6e49370383fe;MAA;VOMM;Chennai Intl Airport;Chennai (Tamil Nadu);India
392f6ac8-ced2-4ace-a5a3-5eb24ed653bb;MAB;SBMA;Maraba Airport;Maraba;Brazil
5e7faa9b-6854-4893-bb8f-79616b59bd90;MAD;LEMD;Madrid Barajas Intl Airport;Madrid;Spain
7455a1e7-dcbd-4e56-b075-a6b29a4a1623;MAF;KMAF;Midland Intl Airport;Midland, Texas;USA
71c3a08d-1a6a-4c3d-b525-90adbbd0340e;MAG;AYMD;Madang;Madang;Papua New Guinea
4e15459b-f706-4229-bdfc-36fa89239b5d;MAH;LEMH;Menorca Airport;Menorca;Spain
f9582e2a-f4d4-4136-9e28-67802861d3e8;MAI;FWMG;Mangochi;Mangochi;Malawi
84c46fde-5d2b-4936-83df-fcdc63217dc4;MAJ;PKMJ;Marshall Is Intl;Majuro Atoll;Marshall Islands
ce1bde4e-f52f-4e6a-9a1f-2689d779da37;MAK;HSSM;Malakal;Malakal;Sudan
ea0fac82-3957-488c-b7db-059d708a54be;MAM;MMMA;General Servando Canales Intl Airport;Matamoros;Mexico
bce36529-d02a-4742-bd3b-1ffa4af8f5b6;MAN;EGCC;Manchester Intl Airport;Manchester;United Kingdom
a70e60a6-b135-408b-9a97-ec1ff226f453;MAO;SBEG;Eduardo Gomes Intl Airport;Manaus;Brazil
5f742791-f0a8-4cff-b94a-adb5fb580bb3;MAQ;VTPM;Mae Sot Airport;Mae Sot;Thailand
c5a4c61a-ed67-4c99-8002-f352e42d9561;MAR;SVMC;La Chinita Intl;Maracaibo;Venezuela
57c1b8b3-8478-49eb-9705-a9aa91315db0;MAT;FZAM;Matadi-Tshimpi;Matadi-Tshimpi;Congo, Democratic Republic of the
8b474334-cd7a-46c0-88a1-92e0791ae607;MAX;GOSM;Ouro Sogui;Matam;Senegal
616a5132-765e-41cd-b8df-608234c02cad;MAY;MYAB;Clarence Bain Airport;Andros;Bahamas
e6a2ea27-8cf9-418b-837d-38e048db6176;MAZ;TJMZ;Eugenio Mar;Mayaguez;Puerto Rico
c209367c-6bd4-4741-87c0-6a903cf804b5;MBA;HKMO;Moi;Mombasa;Kenya
35c2e4ab-c0d5-4ec2-901e-7267f9fd65b5;MBC;FOGG;Mbigou;Mbigou;Gabon
86cd5cdc-8567-4120-87a2-f19f1a6def10;MBD;FAMM;Mafikeng Intl;Mafikeng;South Africa
f7240736-233b-4c35-a4b2-f56df09cf4e6;MBE;RJEB;Monbetsu Airport (Okhotsk-Monbetsu);Hokkaido;Japan
b4adb6ad-1a7a-4bd5-adf0-ae13bbac797c;MBI;HTMB;Mbeya;Mbeya;Tanzania
9b44fb99-a872-4df8-bc1b-aa52617d6f81;MBJ;MKJS;Sangster Intl;Montego Bay;Jamaica
19be3b18-b441-4a1b-8640-704704d45e64;MBO;RPUM;Mamburao Airport;Mamburao;Philippines
335e9f69-22a6-4821-b0e3-d84fdfc0662f;MBP;SPBB;Moyobamba;Moyobamba;Peru
1877d6b3-cfcf-47ec-8a51-02940cc60816;MBQ;HUMA;Mbarara;Mbarara;Uganda
